CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
71.590.442,1,83,LASTRO RDV DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Sociedade Distribuidora de TVM,0,MATRIZ,RUA JULIO MESQUITA  743,,,CENTRO,13600-000,ARARAS,SP,1993-09-09 00:00:00,19,35433400,9999960388,A9960388,3503307
71.677.850,1,77,FRENTE CORRETORA DE CAMBIO S.A.,Sociedade Corretora de Cambio,0,MATRIZ,RUA FIDENCIO RAMOS  No 100,100,7o ANDAR - ESCRITORIO No 8 DO EDIFICIO SETIN TOWER,VILA OLIMPIA,04551-010,SAO PAULO,SP,2014-07-01 00:00:00,11,38138944,9999337225,A9337225,3550308
72.556.996,1,27,ICARO CORRETORA DE CAMBIO LTDA,Sociedade Corretora de Cambio,0,MATRIZ,RUA VISCONDE DO RIO BRANCO  1358,,17a ANDAR - CONJ. 1701,CENTRO,80420-210,CURITIBA,PR,1993-08-16 00:00:00,41,32226674,9999960368,A9960368,4106902
72.600.026,1,81,RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Sociedade Distribuidora de TVM,0,MATRIZ,AVENIDA CHEDIDJAFET No 222 -BL B -3o AND,,,VILA OLIMPIA,04551-065,SAO PAULO,SP,1998-06-10 00:00:00,11,21076694,9999960367,A9960367,3550308
73.279.093,1,9,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,MATRIZ,RUA SETE DE SETEMBRO  20,,,,89600-000,JOACABA,SC,2005-08-12 00:00:00,49,35222580,9999769537,A9769537,4209003
73.279.093,2,90,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,CHAPECO - SC,RUA GETULIO VARGAS 609 N,,CENTRO,CENTRO,89802-000,CHAPECO,SC,2005-08-15 00:00:00,49,33233900,9999767803,A9767803,4204202
73.279.093,4,51,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,CONCORDIA - SC,RUA DR. MARURI  693,,,,89700-000,CONCORDIA,SC,1996-03-25 00:00:00,49,34423619,9999960339,A9960339,4204301
73.279.093,7,2,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,ERECHIM - RS,RUA TORRES GONCALVES  120,,,,99700-000,ERECHIM,RS,1996-03-25 00:00:00,54,35221250,9999960336,A9960336,4307005
73.279.093,8,85,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,FOZ DO IGUACU,AV JUSCELINO KUBITSCHEK  201 - SALA 123,,,CENTRO,85851-210,FOZ DO IGUACU,PR,1998-03-17 00:00:00,45,35239933,9999960335,A9960335,4108304
73.279.093,9,66,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,AGENCIA CASCAVEL,TV CRISTO REI 95,,CENTRO,CENTRO,85812-080,CASCAVEL,PR,2009-06-15 00:00:00,45,32222019,9999601520,A9601520,4104808
73.279.093,10,8,PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,AGENCIA LAGES,RUA HERCILIO LUZ 141,,SALA 2,CENTRO,88501-011,LAGES,SC,2009-06-15 00:00:00,49,32246060,9999601519,A9601519,4209300
73.302.408,1,91,EXIM CORRETORA DE CAMBIO LTDA,Sociedade Corretora de Cambio,0,MATRIZ,RUA SIQUEIRA CAMPOS 1184 - CJTO.301,,,CENTRO,90010-001,PORTO ALEGRE,RS,1993-09-08 00:00:00,0,0,9999960334,A9960334,4314902
73.622.748,1,8,BT CORRETORA DE CAMBIO LTDA.,Sociedade Corretora de Cambio,0,MATRIZ,AVENIDA PAULISTA,,4 ANDAR,BELA VISTA,00013-109,SAO PAULO,SP,2022-11-17 00:00:00,21,32191000,9999009282,A9009282,3550308
73.622.748,2,80,BT CORRETORA DE CAMBIO LTDA.,Sociedade Corretora de Cambio,0,RIO DE JANEIRO,RUA DO MERCADO,11,14- ANDAR,CENTRO,20010-120,SAO PAULO,SP,1994-04-18 00:00:00,21,32191000,9999960318,A9960318,3550308
73.622.748,3,61,BT CORRETORA DE CAMBIO LTDA.,Sociedade Corretora de Cambio,0,RECIFE,RUA ERNESTO DE PAULA SANTOS,187,4o ANDAR  SALAS No 2201 A 2206 E COBERTURA,BOA VIAGEM,51021-907,RECIFE,PE,2011-05-09 00:00:00,81,32217977,9999386436,A9386436,2611606
74.014.747,1,35,AGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,Sociedade Corretora de TVM,0,MATRIZ,AVENIDA PAULISTA,,3o ANDAR,BELA VISTA,01310-917,SAO PAULO,SP,2020-02-07 00:00:00,21,25290800,9999148735,A9148735,3550308
74.828.799,1,45,NOVO BANCO CONTINENTAL S.A. - BANCO MULTIPLO,Banco Multiplo,1,MATRIZ,RUA URUGUAI  171,,,CENTRO,90010-140,PORTO ALEGRE,RS,1997-05-16 00:00:00,51,2289118,9999960269,A9960269,4314902
75.647.891,1,71,BANCO CREDIT AGRICOLE BRASIL S.A.,Banco Multiplo,1,MATRIZ,AVENIDA BRIGADEIRO FARIA LIMA,3900,9 ANDAR,ITAIM BIBI,04538-132,SAO PAULO,SP,1989-08-01 00:00:00,11,38966301,9999960204,A9960204,3550308
76.621.457,1,85,4UM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,Sociedade Distribuidora de TVM,0,MATRIZ,RUA COMENDADOR ARAUJO  143,,20o ANDAR.,CENTRO,80420-900,CURITIBA,PR,1968-01-15 00:00:00,41,33519899,9999957901,A9957901,4106902
76.641.497,1,99,DOURADA CORRETORA DE CAMBIO LTDA.,Sociedade Corretora de Cambio,0,AGENCIA MATRIZ,RUA MARECHAL DEODORO  261-LJ.8,,GAL.MINERVA,CENTRO,80020-320,CURITIBA,PR,1968-09-19 00:00:00,41,3220833,9999957892,A9957892,4106902
76.641.497,2,70,DOURADA CORRETORA DE CAMBIO LTDA.,Sociedade Corretora de Cambio,0,AGENCIA FILIAL.,RUA DR. CARLOS DE CARVALHO  555,,10o ANDAR - CONJ. 102,CENTRO,80430-180,CURITIBA,PR,2004-12-13 00:00:00,41,30284040,9999784039,A9784039,4106902
77.162.881,1,71,DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,MATRIZ,RUA MAL. DEODORO  261 - LOJA 6 - GALERIA,,MINERVA,CENTRO,80020-320,CURITIBA,PR,1976-08-10 00:00:00,0,0,9999957840,A9957840,4106902
77.162.881,2,52,DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,Sociedade Distribuidora de TVM,0,DEBONI DTVM LTDA,AV. AFONSO PENA,5723,SALA 1707,SANTA FE,79031-010,CAMPO GRANDE,MS,2011-11-01 00:00:00,67,33260444,9999354952,A9354952,5002704
78.626.983,1,63,BANCO VR S.A.,Banco Multiplo,1,MATRIZ,AVENIDA DOS BANDEIRANTES,,,BROOKLIN PAULISTA,04553-900,SAO PAULO,SP,2019-01-23 00:00:00,11,55087342,9999190579,A9190579,3550308
78.632.767,1,20,OURIBANK S.A. BANCO MULTIPLO,Banco Multiplo,1,MATRIZ,AVENIDA PAULISTA,1728,1-  2-  3-  4-  5- E 7- ANDARES,BELA VISTA,01310-919,SAO PAULO,SP,1990-03-07 00:00:00,11,32536388,9999957726,A9957726,3550308
80.202.872,1,71,CORREPARTI CORRETORA DE CAMBIO LTDA,Sociedade Corretora de Cambio,0,MATRIZ,RUA TEIXEIRA COELHO  474 - CJ. 501,,,BATEL,80420-150,CURITIBA,PR,1999-09-17 00:00:00,0,0,9999957654,A9957654,4106902
80.271.455,1,80,BANCO RNX S.A.,Banco Multiplo,1,MATRIZ,RUA HEITOR STOCKLER DE FRANCA,396,SALA 303,CENTRO CIVICO,80030-030,CURITIBA,PR,1989-02-23 00:00:00,41,30745900,9999957648,A9957648,4106902
82.937.293,1,0,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC,Agencia de Fomento,0,BADESC S.A,AV. MAURO RAMOS  1277 - ED. BRASILIA,,,CENTRO,88020-302,FLORIANOPOLIS,SC,1975-09-01 00:00:00,48,2165000,9999957429,A9957429,4205407
87.963.450,1,68,NIKOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Sociedade Distribuidora de TVM,0,MATRIZ,RUA VISCONDE DE PIRAJA,470,4° ANDAR,IPANEMA,22410-002,RIO DE JANEIRO,RJ,2024-04-22 00:00:00,21,351401570,9998940561,A8940561,3304557
89.784.367,1,57,EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Sociedade Distribuidora de TVM,0,MATRIZ,RUA EDUARDO SPRADA  4150,,,CAMPO COMPRIDO,81210-370,CURITIBA,PR,1980-09-18 00:00:00,0,0,9999956515,A9956515,4106902
89.960.090,1,76,RB INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LIMITADA,Sociedade Distribuidora de TVM,0,MATRIZ,RUA DO ROCIO  350,,14 ANDAR  PARTE,VILA OLIMPIA,04552-000,SAO PAULO,SP,2011-02-17 00:00:00,11,31272700,9999529638,A9529638,3550308
90.400.888,1,42,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1,MATRIZ,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,2041,CJ 281  BLOCO A  COND. WTORRE JK,VILA NOVA CONCEICAO,04543-011,SAO PAULO,SP,2006-06-23 00:00:00,11,35535533,9999725409,A9725409,3550308
90.400.888,2,23,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1002,001 1002 CENTENARIA - RS,R SETE DE SETEMBRO,1177,,CENTRO HISTORICO,90010-191,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,32246811,9999956503,A9956503,4314902
90.400.888,4,95,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1520,001 1520 C DUTRA RIO RJ,R CORREA DUTRA,99,LOJA SBL SSL,CATETE,22210-050,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725927,A9725927,3304557
90.400.888,5,76,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1005,001-1005 ANDRADAS - RS,RUA SETE DE SETEMBRO,1177,,CENTRO,90010-191,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,32248177,9999956501,A9956501,4314902
90.400.888,6,57,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1006,001 1006 PETROPOLIS-POA-RS VI,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33371099,9999956500,A9956500,4314902
90.400.888,8,19,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1534,CAMPO GRANDE-RIO-RJ,RUA AURELIO FIGUEIREDO  40 A,,,CAMPO GRANDE,23052-000,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725894,A9725894,3304557
90.400.888,10,33,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1010,001 1010 PETROPOLIS-POA-RS V,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33461244,9999956498,A9956498,4314902
90.400.888,11,14,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1011,001 1011 PETROPOLIS-POA-RS IV,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33372133,9999956497,A9956497,4314902
90.400.888,13,86,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1013,001-1013 BORGES DE MEDEIROS - PORTO ALEGRE RS,RUA SETE DE SETEMBRO,1177,,CENTRO,90010-191,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,32248177,9999956496,A9956496,4314902
90.400.888,14,67,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1014,001 1014 MOINHOS DE VENTO-POA-RS VII,R 24 DE OUTUBRO,382,,INDEPENDENCIA,90510-000,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33142500,9999956495,A9956495,4314902
90.400.888,18,90,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1018,001 1018 PETROPOLIS-POA-RS XI,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33461244,9999956491,A9956491,4314902
90.400.888,20,5,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1020,001 1020 PETROPOLIS-POA-RS VII,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33461588,9999956489,A9956489,4314902
90.400.888,21,96,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1525,017-1525 VL VALQUEIRE-CAP-RJ,ESTRADA INTENDENTE MAGALHAES  812,,,VILA VALQUEIRE,21331-720,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725918,A9725918,3304557
90.400.888,22,77,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1022,001 1022 SETE DE SETEMBRO-RS XII,R SETE DE SETEMBRO,1177,,CENTRO HISTORICO,90010-191,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,32197000,9999956487,A9956487,4314902
90.400.888,23,58,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1531,PENHA-RIO-RJ,RUA NICARAGUA  567,,LOJA A,PENHA,21020-050,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725898,A9725898,3304557
90.400.888,25,10,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1025,001-1025 MOINHOS DE VENTO POA RS,RUA 24 DE OUTUBRO,382,,INDEPENDENCIA,90510-000,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33955490,9999956485,A9956485,4314902
90.400.888,26,9,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1026,001 1026 PETROPOLIS-POA-RS VIII,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33372344,9999956484,A9956484,4314902
90.400.888,27,81,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1027,001 1027 CENTENARIA - RS VII,R SETE DE SETEMBRO,1177,,CENTRO HISTORICO,90010-191,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,32906900,9999956483,A9956483,4314902
90.400.888,28,62,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1028,001 1028 PETROPOLIS-POA-RS IV,AV CARLOS GOMES,1703,,PETROPOLIS,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33155500,9999956482,A9956482,4314902
90.400.888,29,43,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1029,001 1029 ASSIS BRASIL- POA RS III,AV. ASSIS BRASIL,2584,,CRISTO REDENTOR,91010-002,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33642811,9999956481,A9956481,4314902
90.400.888,30,87,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1030,001-1030 PROTASIO ALVES - PORTO ALEGRE RS,AV CARLOS GOMES,1703,,AUXILIADORA,90480-005,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33836600,9999956480,A9956480,4314902
90.400.888,33,20,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1530,001 1530 BANGU-RIO-RJ I,AV CONEGO VASCONCELOS,227,,BANGU,21810-011,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725899,A9725899,3304557
90.400.888,36,72,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1528,SANTA CRUZ-RIO RJ,RUA FELIPE CARDOSO,540,LJ 13/17 A 23,SANTA CRUZ,23515-000,RIO DE JANEIRO,RJ,2006-08-14 00:00:00,11,55386104,9999725903,A9725903,3304557
90.400.888,37,53,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1037,ASSIS BRASIL I-CAP-RS,AV. ASSIS BRASIL  2584,,,PASSO D'AREIA,91010-002,PORTO ALEGRE,RS,1985-08-12 00:00:00,51,33417644,9999956476,A9956476,4314902
90.400.888,40,59,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1040,ALEGRETE,RUA GASPAR MARTINS  183,,,CENTRO,97542-000,ALEGRETE,RS,1985-08-12 00:00:00,55,4223368,9999956473,A9956473,4300406
90.400.888,41,30,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1527,001 1527 CENTER SHOPPING CAP RJ,RUA GEREMARIO DANTAS,657,LJ A/B/C,PECHINCHA,22740-011,RIO DE JANEIRO,RJ,2006-08-15 00:00:00,11,55386104,9999725907,A9725907,3304557
90.400.888,44,82,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1044,CENTRO-BAGE-RS,AV. SETE DE SETEMBRO  798,,,CENTRO,96400-003,BAGE,RS,1985-08-12 00:00:00,53,2427566,9999956471,A9956471,4301602
90.400.888,47,25,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1047,CENTRO-BENTO G-RS,RUA MARECHAL DEODORO  95,,,CENTRO,95700-000,BENTO GONCALVES,RS,1985-08-12 00:00:00,54,34511399,9999956470,A9956470,4302105
90.400.888,48,6,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,27,CENTRO-BATATAIS-SP,PRACA CONEGO JOAQUIM ALVES  80,,,CENTRO,14300-000,BATATAIS,SP,2006-08-31 00:00:00,16,3660200,9999725073,A9725073,3505906
90.400.888,52,92,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1052,CACHOEIRA DO SUL,RUA SETE DE SETEMBRO  1665,,,CENTRO,96508-011,CACHOEIRA DO SUL,RS,1985-08-12 00:00:00,51,37222010,9999956466,A9956466,4303004
90.400.888,53,73,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,643,001 0643 AL RIO NEGRO-ALPHAVILLE-SP I,AL RIO NEGRO,967,LJ03,ALPHAVILLE INDUSTRIA,06454-000,BARUERI,SP,2006-08-31 00:00:00,11,41976555,9999724950,A9724950,3505708
90.400.888,54,54,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,341,BARUERI II,AV.D.PEDRO II  112,,,CENTRO,06401-060,BARUERI,SP,2006-08-31 00:00:00,11,41992644,9999724951,A9724951,3505708
90.400.888,55,35,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1055,CAMAQUA,AV. PRESIDENTE VARGAS  471,,,CENTRO,96180-000,CAMAQUA,RS,1985-08-12 00:00:00,51,36929600,9999956465,A9956465,4303509
90.400.888,58,88,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1058,NAO-ME-TOQUE,AV. ALTO JACUI  414,,,CENTRO,99470-000,NAO-ME-TOQUE,RS,1985-08-12 00:00:00,54,332010000,9999956463,A9956463,4312658
90.400.888,60,0,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1060,CANELA,RUA JULIO DE CASTILHOS  268,,,CENTRO,95680-000,CANELA,RS,1985-08-12 00:00:00,54,32786200,9999956461,A9956461,4304408
90.400.888,61,83,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,72,001 0072 PRACA BARAO-ARARAS-SP I,PRACA BARAO DE ARARAS,224,,CENTRO,13600-040,ARARAS,SP,2006-08-31 00:00:00,19,35435600,9999724439,A9724439,3503307
90.400.888,63,45,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,66,CENTRO-BEBEDOURO-SP,RUA SAO JOAO  462,,,CENTRO,14700-000,BEBEDOURO,SP,2006-08-31 00:00:00,17,33459700,9999724706,A9724706,3506102
90.400.888,64,26,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1064,001 1064 TIRADENTES-CANOAS-RS,RUA TIRADENTES,77,,CENTRO,92010-260,CANOAS,RS,1985-08-12 00:00:00,51,34725611,9999956459,A9956459,4304606
90.400.888,65,7,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1065,CAPAO DA CANOA,AV PARAGUASSU,2143,,CENTRO,95555-000,CAPAO DA CANOA,RS,1985-08-12 00:00:00,51,35022000,9999956458,A9956458,4304630
90.400.888,67,79,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,291,ARAMINA,RUA JUVENAL DE CAMPOS  981,,,CENTRO,14550-000,ARAMINA,SP,2006-08-31 00:00:00,16,37528000,9999725041,A9725041,3503000
90.400.888,68,50,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,4,BAURU II,RUA RIO BRANCO  6-56,,,CENTRO,17010-190,BAURU,SP,2006-08-31 00:00:00,14,31027000,9999724417,A9724417,3506003
90.400.888,70,74,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1070,001 1070 - CENTRO-CAXIAS SUL-RS IV,AV JULIO DE CASTILHOS,2037,,CENTRO,95010-005,CAXIAS DO SUL,RS,1985-08-12 00:00:00,54,32232133,9999956455,A9956455,4305108
90.400.888,72,36,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,505,001-0505 BAURU I,R RIO BRANCO,6,56,CENTRO,17010-190,BAURU,SP,2006-08-31 00:00:00,14,31040400,9999724416,A9724416,3506003
90.400.888,78,21,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1078,CRUZ ALTA,RUA PINHEIRO MACHADO  911,,,CENTRO,98005-000,CRUZ ALTA,RS,1985-08-12 00:00:00,55,33247700,9999956451,A9956451,4306106
90.400.888,80,46,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1080,001 1080 DOM PEDRITO - RS,AV. BARAO DO UPACARAI,969,,CENTRO,96450-000,DOM PEDRITO,RS,1985-08-12 00:00:00,53,32437400,9999956450,A9956450,4306601
90.400.888,81,27,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,237,ARTUR NOGUEIRA,AV. FERNANDO ARENS  15,,,CENTRO,13160-000,ARTUR NOGUEIRA,SP,2006-08-31 00:00:00,19,38779500,9999724919,A9724919,3503802
90.400.888,85,50,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1085,001-1085 ERECHIM,R TORRES GONCALVES,285,,CENTRO,99700-422,ERECHIM,RS,1985-08-12 00:00:00,54,35222766,9999956446,A9956446,4307005
90.400.888,86,31,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,340,ARUJA,RUA PRUDENTE DE MORAES  52,,,CENTRO,07400-000,ARUJA,SP,2006-08-31 00:00:00,11,46527100,9999724989,A9724989,3503901
90.400.888,90,18,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1090,ESTEIO,RUA GARIBALDI  16,,,CENTRO,93260-060,ESTEIO,RS,1985-08-12 00:00:00,51,34542800,9999956443,A9956443,4307708
90.400.888,93,60,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,2028,001 2028 ARACATUBA,RUA OLAVO BILAC  44 (PARTE),,,CENTRO,16010-050,ARACATUBA,SP,2006-08-31 00:00:00,18,36083131,9999724841,A9724841,3502804
90.400.888,94,41,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1094,FARROUPILHA,RUA CEL. PENA DE MORAES 270,,,CENTRO,95180-000,FARROUPILHA,RS,1985-08-12 00:00:00,54,2613200,9999956441,A9956441,4307906
90.400.888,97,94,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1097,GARIBALDI,RUA BUARQUE DE MACEDO  3098,,,CENTRO,95720-000,GARIBALDI,RS,1985-08-12 00:00:00,54,3461656,9999956438,A9956438,4308607
90.400.888,99,56,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,44,ARARAQUARA II,RUA SAO BENTO  1091,,,CENTRO,14801-300,ARARAQUARA,SP,2006-08-31 00:00:00,16,33034300,9999725098,A9725098,3503208
90.400.888,101,5,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1101,GRAMADO,RUA BORGES DE MEDEIROS  2581,,,CENTRO,95670-000,GRAMADO,RS,1985-08-12 00:00:00,54,32861308,9999956435,A9956435,4309100
90.400.888,102,96,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1102,DOM FELICIANO-GRAVATAI-RS,RUA DR. LUIS BASTOS DO PRADO  1271,,,CENTRO,94010-020,GRAVATAI,RS,1985-08-12 00:00:00,51,34842300,9999956434,A9956434,4309209
90.400.888,103,77,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1103,001 1103 GUAIBA - RS,RUA SAO JOSE,247,,CENTRO,92500-000,GUAIBA,RS,1985-08-12 00:00:00,51,34801118,9999956433,A9956433,4309308
90.400.888,105,39,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,29,CENTRO-AMPARO-SP,PRACA MONSENHOR JOAO BATISTA LISBOA  100,,,CENTRO,13900-080,AMPARO,SP,2006-08-31 00:00:00,19,38087650,9999724832,A9724832,3501905
90.400.888,107,9,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1107,001 1107 CENTRO-NOVO HAMBURGO-RS IV,R JOAQUIM NABUCO,726,,CENTRO,93310-002,NOVO HAMBURGO,RS,1985-08-12 00:00:00,51,35934222,9999956430,A9956430,4313409
90.400.888,108,81,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1108,HORIZONTINA,RUA URUGUAI  1418,,,CENTRO,98920-000,HORIZONTINA,RS,1985-08-12 00:00:00,55,35377600,9999956429,A9956429,4309605
90.400.888,110,4,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,272,CENTRO-BARRA BONITA-SP,RUA CAMPOS SALES  159,,,CENTRO,17340-000,BARRA BONITA,SP,2006-08-31 00:00:00,14,36043500,9999724698,A9724698,3505302
90.400.888,111,87,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1111,IJUI,RUA 15 DE NOVEMBRO  374,,,CENTRO,98700-000,IJUI,RS,1985-08-12 00:00:00,55,33329955,9999956427,A9956427,4310207
90.400.888,113,49,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,311,AURIFLAMA,RUA JOSE MATAREZIO  51/16,,,CENTRO,15350-000,AURIFLAMA,SP,2006-08-31 00:00:00,17,34829100,9999724447,A9724447,3504206
90.400.888,114,20,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1114,ITAQUI,RUA INDEPENDENCIA  874,,,CENTRO,97650-000,ITAQUI,RS,1985-08-12 00:00:00,55,34321200,9999956426,A9956426,4310603
90.400.888,115,0,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,672,AGUAS DE LINDOIA,PRACA JOSE LUIZ LEME MACIEL  26,,,CENTRO,13940-000,AGUAS DE LINDOIA,SP,2006-08-31 00:00:00,19,38248200,9999725084,A9725084,3500501
90.400.888,122,30,BANCO SANTANDER (BRASIL) S.A.,Banco Multiplo,1122,CENTRO-LAJEADO-RS,RUA FRANCISCO OSCAR KARNAL,294,,CENTRO,95900-000,LAJEADO,RS,1985-08-12 00:00:00,51,37144122,9999956420,A9956420,4311403
