CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
00.360.305,1846.0,71.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1846.0,PIRACANJUBA GO,AV ANTONIO BATISTA ARANTES Q 23,,,CENTRO,75640-000,PIRACANJUBA,GO,1989-06-01 00:00:00,64.0,34052444.0,9999988976.0,A9988976,5217104.0
00.360.305,1850.0,58.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1850.0,SILVANIA GO,RUA DR. JOAQUIM FELIX NUM 228,,LOTE 231 - QUADRA 27,CENTRO,75180-000,SILVANIA,GO,1989-06-01 00:00:00,62.0,33322000.0,9999988972.0,A9988972,5220603.0
00.360.305,1851.0,39.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1851.0,LUPICINIO RODRIGUES RS,RUA GENERAL ANDRADE NEVES NUM 32,,,CENTRO HISTORICO,90010-210,PORTO ALEGRE,RS,1989-08-24 00:00:00,51.0,32054900.0,9999988971.0,A9988971,4314902.0
00.360.305,1854.0,81.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1854.0,CONSTANTINA RS,RUA FRANKLIN SILIPRANDI NUM 340,,,CENTRO,99680-000,CONSTANTINA,RS,1989-06-01 00:00:00,54.0,3631305.0,9999988969.0,A9988969,4305801.0
00.360.305,1855.0,62.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1855.0,CRISSIUMAL RS,RUA QUINZE DE NOVEMBRO NUM 339,,,CENTRO,98640-000,CRISSIUMAL,RS,1989-06-01 00:00:00,55.0,35241020.0,9999988968.0,A9988968,4306007.0
00.360.305,1868.0,87.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1868.0,CIDADE DO PORTO SC,RUA INDAIAL NUM 1875,,,SAO JOAO,88304-300,ITAJAI,SC,1997-07-01 00:00:00,47.0,32475700.0,9999988964.0,A9988964,4208203.0
00.360.305,1872.0,63.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1872.0,IGREJINHA RS,AVENIDA PRESIDENTE CASTELO BRANCO,228,SALA 01,CENTRO,95650-000,IGREJINHA,RS,1982-10-11 00:00:00,51.0,35497650.0,9999988962.0,A9988962,4310108.0
00.360.305,1873.0,44.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1873.0,HERCILIO LUZ SC,AVENIDA PREFEITO OSMAR CUNHA NUM 183,,LJS 16/18/20,CENTRO,88015-900,FLORIANOPOLIS,SC,1982-10-22 00:00:00,48.0,32114600.0,9999988961.0,A9988961,4205407.0
00.360.305,1874.0,25.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1874.0,BIGUACU SC,RUA PREFEITO LEOPOLDO FREIBERGER N 268,,,CENTRO,88160-144,BIGUACU,SC,1989-06-01 00:00:00,48.0,32027600.0,9999988960.0,A9988960,4202305.0
00.360.305,1875.0,6.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1875.0,KOBRASOL SC,RUA ADHEMAR DA SILVA NUM 1087,,,KOBRASOL,88101-091,SAO JOSE,SC,1982-08-27 00:00:00,48.0,32111600.0,9999988959.0,A9988959,4216602.0
00.360.305,1877.0,78.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1877.0,MIRAMAR SC,RUA TRAJANO NUM 187,,,CENTRO,88010-010,FLORIANOPOLIS,SC,1982-09-14 00:00:00,48.0,21083600.0,9999988957.0,A9988957,4205407.0
00.360.305,1879.0,30.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1879.0,SENHORA DOS NAVEGANTES SC,AVENIDA CONSELHEIRO JOAO GAYA NUM 1300,,,CENTRO,88370-902,NAVEGANTES,SC,1989-06-01 00:00:00,47.0,34051450.0,9999988955.0,A9988955,4211306.0
00.360.305,1880.0,73.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1880.0,POMERODE SC,RUA PAULO ZIMMERNANN NUM 56 - SALA 2,,,CENTRO,89107-000,POMERODE,SC,1982-10-29 00:00:00,47.0,32421880.0,9999988954.0,A9988954,4213203.0
00.360.305,1881.0,54.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1881.0,SEARA SC,AVENIDA ANITA GARIBALDI NUM 325,,,CENTRO,89770-000,SEARA,SC,1982-10-11 00:00:00,49.0,34523400.0,9999988953.0,A9988953,4217501.0
00.360.305,1882.0,35.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1882.0,ICOARACY PA,TRAVESSA CRISTOVAO COLOMBO NUM 980,,,CRUZEIRO (ICOARACI),66810-000,BELEM,PA,1982-11-11 00:00:00,91.0,32153200.0,9999988952.0,A9988952,1501402.0
00.360.305,1883.0,16.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1883.0,VIANELO SP,RUA DAS PITANGUEIRAS NUM 535,,,JARDIM PITANGUEIRAS II,13206-716,JUNDIAI,SP,1997-07-01 00:00:00,11.0,21364750.0,9999988951.0,A9988951,3525904.0
00.360.305,1884.0,5.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1884.0,SAO LOURENCO DO OESTE SC,RUA CORONEL BERTASO NUM 1050,,,CENTRO,89990-000,SAO LOURENCO D'OESTE,SC,1982-09-26 00:00:00,49.0,33447800.0,9999988950.0,A9988950,4216909.0
00.360.305,1885.0,88.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1885.0,SAO JOSE DO CEDRO SC,RUA JORGE LACERDA NUM 1100,,,CENTRO,89930-000,SAO JOSE DO CEDRO,SC,1982-09-27 00:00:00,49.0,8430088.0,9999988949.0,A9988949,4216701.0
00.360.305,1887.0,40.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1887.0,MISTER HULL CE,AVENIDA MISTER HULL NUM 3750,,,PADRE ANDRADE,60356-412,FORTALEZA,CE,1989-06-01 00:00:00,85.0,32071600.0,9999988948.0,A9988948,2304400.0
00.360.305,1888.0,20.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1888.0,DOM LUIZ CE,RUA FREI MANSUETO NUM 1294,,,MEIRELES,60175-070,FORTALEZA,CE,1988-03-29 00:00:00,85.0,34628800.0,9999988947.0,A9988947,2304400.0
00.360.305,1895.0,50.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1895.0,SANANDUVA RS,RUA CARLOS RAYMUNDI NUM 303,,,CENTRO,99840-000,SANANDUVA,RS,1982-10-23 00:00:00,54.0,33431444.0,9999988945.0,A9988945,4316600.0
00.360.305,1896.0,30.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1896.0,DESBRAVADOR SC,RUA SETE DE SETEMBRO - D NUM 91,,,CENTRO,89801-140,CHAPECO,SC,1990-08-20 00:00:00,49.0,33235335.0,9999988944.0,A9988944,4204202.0
00.360.305,1897.0,11.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1897.0,XV DE NOVEMBRO SC,RUA DOUTOR JOAO COLIN NUM 259,,,CENTRO,89201-300,JOINVILLE,SC,1988-03-14 00:00:00,47.0,21016900.0,9999988943.0,A9988943,4209102.0
00.360.305,1900.0,51.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1900.0,CARMO DO PARANAIBA MG,AVENIDA ARISTIDES DE MELO NUM 577,,,CENTRO,38840-000,CARMO DO PARANAIBA,MG,1982-10-04 00:00:00,34.0,38516100.0,9999988942.0,A9988942,3114303.0
00.360.305,1901.0,32.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1901.0,BAMBUI MG,RUA JOSE AUGUSTO CHAVES NUM 388,,,CENTRO,38900-000,BAMBUI,MG,1982-10-29 00:00:00,37.0,34315750.0,9999988941.0,A9988941,3105103.0
00.360.305,1902.0,13.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1902.0,CASTRO ALVES BA,AVENIDA FERNANDO WILSON MAGALHAES N 17,,,CENTRO,44500-000,CASTRO ALVES,BA,1989-06-01 00:00:00,75.0,35223550.0,9999988940.0,A9988940,2907301.0
00.360.305,1908.0,9.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1908.0,MIMOSO DO SUL ES,RUA ESPIRITO SANTO NUM 172,,,CENTRO,29400-000,MIMOSO DO SUL,ES,1982-09-30 00:00:00,27.0,5551330.0,9999988936.0,A9988936,3203403.0
00.360.305,1909.0,90.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1909.0,CIDADE ANTIGA PB,RUA GAMA E MELO NUM 60,,,VARADOURO,58010-450,JOAO PESSOA,PB,1982-11-03 00:00:00,83.0,36123650.0,9999988935.0,A9988935,2507507.0
00.360.305,1910.0,23.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1910.0,TRIANGULO MG,AVENIDA FLORIANO PEIXOTO NUM 2128,,,BRASIL,38400-702,UBERLANDIA,MG,1989-10-06 00:00:00,34.0,33037900.0,9999988934.0,A9988934,3170206.0
00.360.305,1911.0,4.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1911.0,BAYEUX PB,AVENIDA LIBERDADE,3655,LOJA H E I,CENTRO,58110-160,BAYEUX,PB,1989-06-01 00:00:00,83.0,31316400.0,9999988933.0,A9988933,2501807.0
00.360.305,1914.0,57.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1914.0,SANTA RITA PB,AVENIDA FLAVIO RIBEIRO COUTINHO NUM 326,,LOTEAMENTO NICE,CENTRO,58300-220,SANTA RITA,PB,1989-06-01 00:00:00,83.0,32299500.0,9999988932.0,A9988932,2513703.0
00.360.305,1918.0,80.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1918.0,MORADA DO OURO MT,AVENIDA MARIO AUGUSTO VIEIRA NUM 269,,,MORADA DO OURO,78053-734,CUIABA,MT,1997-07-01 00:00:00,65.0,21231166.0,9999988929.0,A9988929,5103403.0
00.360.305,1922.0,67.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1922.0,BENFICA CE,RUA CARAPINIMA NUM 2200 LOJA 115A,,,BENFICA,60015-290,FORTALEZA,CE,1989-06-01 00:00:00,85.0,32883000.0,9999988927.0,A9988927,2304400.0
00.360.305,1924.0,29.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1924.0,FRITZ MULLER SC,RUA QUINZE DE NOVEMBRO NUM 742,,,CENTRO,89010-000,BLUMENAU,SC,1997-07-01 00:00:00,47.0,21023900.0,9999988925.0,A9988925,4202404.0
00.360.305,1925.0,0.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1925.0,CARLOS BARBOSA RS,RUA MAURICIO CARDOSO NUM 69,,,CENTRO,95185-000,CARLOS BARBOSA,RS,1982-09-24 00:00:00,54.0,34610515.0,9999988924.0,A9988924,4304804.0
00.360.305,1926.0,90.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1926.0,VESPASIANO MG,RUA PREFEITO SEBASTIAO FERNANDES N 412,,,CENTRO,33200-000,VESPASIANO,MG,1982-11-04 00:00:00,31.0,36293700.0,9999988923.0,A9988923,3171204.0
00.360.305,1932.0,39.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1932.0,CHOPINZINHO PR,AVENIDA XV DE NOVEMBRO NUM 4536,,,CENTRO,85560-000,CHOPINZINHO,PR,1982-09-27 00:00:00,46.0,32428050.0,9999988919.0,A9988919,4105409.0
00.360.305,1937.0,43.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1937.0,NOVA ODESSA SP,RUA 1O DE JANEIRO NUM 319,,,CENTRO,13380-013,NOVA ODESSA,SP,1982-09-20 00:00:00,19.0,32023050.0,9999988916.0,A9988916,3533403.0
00.360.305,1938.0,24.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1938.0,CORDEIROPOLIS SP,PRACA JAMIL ABRAHAO SAAD NUM 221,,,CENTRO,13490-000,CORDEIROPOLIS,SP,1989-06-01 00:00:00,19.0,35469350.0,9999988915.0,A9988915,3512407.0
00.360.305,1942.0,0.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1942.0,NOVE DE JULHO SP,AVENIDA NOVE DE JULHO NUM 826,,,JARDIM SUMARE,14025-000,RIBEIRAO PRETO,SP,1982-09-30 00:00:00,16.0,38783400.0,9999988911.0,A9988911,3543402.0
00.360.305,1943.0,91.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1943.0,SAO LUIS DE MONTES BELOS GO,AVENIDA HERMOGENES COELHO NUM 2085,,,CENTRO,76100-000,SAO LUIS DE MONTES BELOS,GO,1982-10-23 00:00:00,64.0,36711096.0,9999988910.0,A9988910,5220108.0
00.360.305,1946.0,34.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1946.0,PITANGA PR,AVENIDA BRASIL NUM 470,,,CENTRO,85200-000,PITANGA,PR,1982-09-28 00:00:00,42.0,36468000.0,9999988907.0,A9988907,4119608.0
00.360.305,1949.0,87.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1949.0,CIDADE SIQUEIRA CAMPOS PR,RUA MARECHAL DEODORO NUM 1813,,,CENTRO,84940-000,SIQUEIRA CAMPOS,PR,1982-10-01 00:00:00,43.0,35718100.0,9999988904.0,A9988904,4126603.0
00.360.305,1951.0,0.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1951.0,WENCESLAU BRAZ PR,RUA SETE DE SETEMBRO NUM 351,,,CENTRO,84950-000,WENCESLAU BRAZ,PR,1982-09-30 00:00:00,43.0,35131066.0,9999988902.0,A9988902,4128500.0
00.360.305,1952.0,82.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1952.0,NOVA ORLEANS PR,AVENIDA VEREADOR TOALDO TULIO NUM 3101,,,SAO BRAZ,82300-332,CURITIBA,PR,1989-06-01 00:00:00,41.0,38886551.0,9999988901.0,A9988901,4106902.0
00.360.305,1955.0,25.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1955.0,ACARAU CE,AVENIDA JOAO JAIME F GOMES NUM 361,,,CENTRO,62580-000,ACARAU,CE,1989-06-01 00:00:00,88.0,36617100.0,9999988899.0,A9988899,2300200.0
00.360.305,1956.0,6.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1956.0,SENHORA DE FATIMA CE,AVENIDA TREZE DE MAIO NUM 389,,,FATIMA,60040-530,FORTALEZA,CE,1982-10-22 00:00:00,85.0,32183100.0,9999988898.0,A9988898,2304400.0
00.360.305,1957.0,97.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1957.0,BARBALHA CE,AVENIDA CEL. JOAO COELHO NUM 55,,,CENTRO,63180-000,BARBALHA,CE,1989-06-01 00:00:00,88.0,33124150.0,9999988897.0,A9988897,2301901.0
00.360.305,1958.0,78.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1958.0,CASCAVEL CEARA CE,AVENIDA CHANCELER EDSON QUEIROZ 2846,,,DOM BOSCO,62850-000,CASCAVEL,CE,1989-06-01 00:00:00,85.0,33349400.0,9999988896.0,A9988896,2303501.0
00.360.305,1960.0,92.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1960.0,ICO CE,AVENIDA NOGUEIRA ACYOLI NUM 1354,,,CENTRO,63430-000,ICO,CE,1989-06-01 00:00:00,88.0,35611080.0,9999988895.0,A9988895,2305407.0
00.360.305,1961.0,73.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1961.0,MARACANAU CE,AVENIDA CARLOS JEREISSATI NUM 100,,LJ 219 SHOPPING MARACANAU,JEREISSATI I,61900-225,MARACANAU,CE,2002-03-15 00:00:00,85.0,38789500.0,9999988894.0,A9988894,2307650.0
00.360.305,1962.0,54.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1962.0,ITAGUACU ES,RUA MANOEL FRANCISCO SOARES NUM 385,,,CENTRO,29690-000,ITAGUACU,ES,1989-06-01 00:00:00,27.0,37254601.0,9999988893.0,A9988893,3202702.0
00.360.305,1963.0,35.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1963.0,VALE ES,AVENIDA DANTE MICHELINI NUM 5500,,,PARQUE INDUSTRIAL,29090-860,VITORIA,ES,2010-11-09 00:00:00,27.0,33951963.0,9999542292.0,A9542292,3205309.0
00.360.305,1969.0,20.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1969.0,ALPHAVILLE SP,ALAMEDA ARAGUAIA NUM 240,,,ALPHAVILLE INDUSTRIAL,06455-000,BARUERI,SP,1990-05-30 00:00:00,11.0,32997050.0,9999988889.0,A9988889,3505708.0
00.360.305,1971.0,45.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1971.0,AV BRASILIA PR,AVENIDA BRASILIA NUM 6759,,,NOVO MUNDO,81020-010,CURITIBA,PR,1990-01-22 00:00:00,41.0,21127900.0,9999988888.0,A9988888,4106902.0
00.360.305,1975.0,79.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1975.0,CAMPOS GERAIS MG,RUA CORONEL CARLOS CAIAFA NUM 528,,,CENTRO,37160-000,CAMPOS GERAIS,MG,1989-06-01 00:00:00,35.0,38531760.0,9999988886.0,A9988886,3111606.0
00.360.305,1977.0,30.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1977.0,EDSON QUEIROZ CE,AVENIDA WASHINGTON SOARES NUM 4335,,LOJA 800 - 4 PISO SHOPPING VIA SUL,SAPIRANGA,60833-005,FORTALEZA,CE,1990-01-04 00:00:00,85.0,32771400.0,9999988885.0,A9988885,2304400.0
00.360.305,1978.0,11.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1978.0,PADRE ANCHIETA ES,AVENIDA RAUTA NUM 828,,,JUSTICA I,29230-000,ANCHIETA,ES,1989-06-01 00:00:00,27.0,35360100.0,9999988884.0,A9988884,3200409.0
00.360.305,1979.0,0.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1979.0,AV AFONSO PENA MS,AVENIDA AFONSO PENA NUM 3436,,,CENTRO,79002-075,CAMPO GRANDE,MS,1990-11-16 00:00:00,67.0,21066750.0,9999988883.0,A9988883,5002704.0
00.360.305,1982.0,6.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1982.0,NOVA LONDRINA PR,AVENIDA ANTONIO ORMENEZE 989,,,CENTRO,87970-000,NOVA LONDRINA,PR,1982-09-28 00:00:00,44.0,34328100.0,9999988880.0,A9988880,4117107.0
00.360.305,1987.0,2.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1987.0,PARQUE PIAUI PI,AVENIDA HENRY WALL DE CARVALHO NUM 6121,,,LORIVAL PARENTE,64022-135,TERESINA,PI,1989-08-29 00:00:00,86.0,32171500.0,9999988877.0,A9988877,2211001.0
00.360.305,1989.0,74.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1989.0,COSTA E SILVA PI,AVENIDA JOSE DOS SANTOS E SILVA NUM 797,,,CENTRO,64001-300,TERESINA,PI,1990-03-09 00:00:00,86.0,32152700.0,9999988876.0,A9988876,2211001.0
00.360.305,1996.0,1.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1996.0,CENTENARIO SP,RUA PRESIDENTE KENNEDY QUADRA NUM 1-35,,,CENTRO,17010-031,BAURU,SP,1997-07-01 00:00:00,14.0,32333050.0,9999988873.0,A9988873,3506003.0
00.360.305,1997.0,84.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1997.0,VISCONDE DE INHAUMA SP,RUA VISCONDE DE INHAUMA NUM 980,,,CENTRO,14010-100,RIBEIRAO PRETO,SP,1997-07-01 00:00:00,16.0,38783300.0,9999988872.0,A9988872,3543402.0
00.360.305,1998.0,65.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,1998.0,ALEXANDRINA SP,RUA DONA ALEXANDRINA NUM 329,,,CENTRO,13560-290,SAO CARLOS,SP,1997-07-01 00:00:00,16.0,34115300.0,9999988871.0,A9988871,3548906.0
00.360.305,2000.0,30.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2000.0,AV MANOEL GOULART SP,AVENIDA MANOEL GOULART NUM 200,,,VILA NOVA,19010-270,PRESIDENTE PRUDENTE,SP,1997-07-01 00:00:00,18.0,21043600.0,9999988870.0,A9988870,3541406.0
00.360.305,2001.0,11.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2001.0,AVENIDA SAMPAIO VIDAL SP,AVENIDA SAMPAIO VIDAL NUM 446,,,CENTRO,17500-020,MARILIA,SP,1997-07-01 00:00:00,14.0,33118950.0,9999988869.0,A9988869,3529005.0
00.360.305,2002.0,0.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2002.0,PACAJUS CE,RUA FRANCISCO LOPES NUM 170,,,CENTRO,62870-000,PACAJUS,CE,1989-06-01 00:00:00,85.0,3480424.0,9999988868.0,A9988868,2309607.0
00.360.305,2003.0,83.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2003.0,CACHOEIRA PAULISTA SP,AVENIDA DOMICIANO NUM 432,,,CENTRO,12630-000,CACHOEIRA PAULISTA,SP,1982-10-08 00:00:00,12.0,31862350.0,9999988867.0,A9988867,3508603.0
00.360.305,2004.0,64.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2004.0,AREOLINO DE ABREU PI,RUA AREOLINO DE ABREU NUM 1349,,,CENTRO,64000-917,TERESINA,PI,1982-11-12 00:00:00,86.0,31312800.0,9999988866.0,A9988866,2211001.0
00.360.305,2008.0,98.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2008.0,PARNAMIRIM RN,AVENIDA BRIGADEIRO EVERALDO BREVES - 316,,,CENTRO,59140-200,PARNAMIRIM,RN,1987-05-18 00:00:00,84.0,33449000.0,9999988864.0,A9988864,2403251.0
00.360.305,2010.0,2.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2010.0,POTENGI RN,AVENIDA DOUTOR JOAO MEDEIROS FILHO 1720,,,POTENGI,59108-550,NATAL,RN,1990-04-11 00:00:00,84.0,33434900.0,9999988862.0,A9988862,2408102.0
00.360.305,2015.0,17.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2015.0,AUTRAN NUNES CE,AVENIDA DUQUE DE CAXIAS,1150,,CENTRO,60035-110,FORTALEZA,CE,2010-12-20 00:00:00,85.0,34010220.0,9999538508.0,A9538508,2304400.0
00.360.305,2016.0,6.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2016.0,BERNARDO HORTA ES,RUA PROFESSOR QUINTILIANO NUM 27,,,CENTRO,29300-195,CACHOEIRO DE ITAPEMIRIM,ES,1990-05-21 00:00:00,28.0,21015400.0,9999988860.0,A9988860,3201209.0
00.360.305,2022.0,46.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2022.0,LAURO DE FREITAS BA,AVENIDA SANTOS DUMONT NUM 5 - KM 2,,,CENTRO,42702-400,LAURO DE FREITAS,BA,1989-06-01 00:00:00,71.0,33788250.0,9999988859.0,A9988859,2919207.0
00.360.305,2023.0,27.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2023.0,BIRITIBA-MIRIM SP,PRACA DR. RENATO DELLA TOGNA NUM 35,,,CENTRO,08940-000,BIRITIBA-MIRIM,SP,1989-06-01 00:00:00,11.0,22460500.0,9999988858.0,A9988858,3506607.0
00.360.305,2025.0,99.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2025.0,TROPEIROS SP,AVENIDA GENERAL CARNEIRO NUM 1684,,,REGIAO OESTE,18043-004,SOROCABA,SP,1997-07-01 00:00:00,15.0,33881150.0,9999988856.0,A9988856,3552205.0
00.360.305,2035.0,60.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2035.0,PIQUETE SP,RUA COMENDADOR CUSTODIO NUM 70,,,CENTRO,12620-000,PIQUETE,SP,1982-10-18 00:00:00,12.0,31569100.0,9999988852.0,A9988852,3538501.0
00.360.305,2040.0,28.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2040.0,DOMINGOS MARTINS ES,AVENIDA PRESIDENTE VARGAS NUM 472,,,CENTRO,29260-000,DOMINGOS MARTINS,ES,1982-10-26 00:00:00,27.0,32685200.0,9999988849.0,A9988849,3201902.0
00.360.305,2041.0,9.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2041.0,CARAPINA ES,RUA ANTONIO CARON NUM 139,,,PLANALTO DE CARAPINA,29162-780,SERRA,ES,1982-11-10 00:00:00,27.0,32982041.0,9999988848.0,A9988848,3205002.0
00.360.305,2042.0,90.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2042.0,PRAIA DO CANTO ES,AVENIDA NOSSA SENHORA DA PENHA NUM 699,,ED. CENTURY TOWERS,PRAIA DO CANTO,29055-131,VITORIA,ES,1982-11-05 00:00:00,27.0,33572400.0,9999988847.0,A9988847,3205309.0
00.360.305,2044.0,51.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2044.0,LAGOA NOVA RN,AVENIDA PRUDENTE DE MORAIS NUM 4064,,,LAGOA NOVA,59054-700,NATAL,RN,1982-11-12 00:00:00,84.0,36064100.0,9999988845.0,A9988845,2408102.0
00.360.305,2045.0,32.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2045.0,CAPELA DE ALAGOAS AL,AVENIDA ROBSON MEDEIROS DE MELO NUM 950,,,CENTRO,57780-000,CAPELA,AL,1989-06-01 00:00:00,82.0,32871110.0,9999988844.0,A9988844,2701704.0
00.360.305,2046.0,13.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2046.0,MARIBONDO AL,RUA DO COMERCIO NUM 307,,,CENTRO,57670-000,MARIBONDO,AL,1989-06-01 00:00:00,82.0,32701142.0,9999988843.0,A9988843,2704807.0
00.360.305,2047.0,2.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2047.0,MACEIO SHOPPING AL,AV COMENDADOR GUSTAVO PAIVA 2990,,LOJA 133 A,MANGABEIRAS,57037-901,MACEIO,AL,1989-04-11 00:00:00,82.0,32146100.0,9999988842.0,A9988842,2704302.0
00.360.305,2049.0,66.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2049.0,PILAR AL,RUA LUIZ RAMOS NUM 188,,,CENTRO,57150-000,PILAR,AL,1989-06-01 00:00:00,82.0,33123000.0,9999988840.0,A9988840,2706901.0
00.360.305,2054.0,23.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2054.0,AV WEIMAR TORRES MS,AVENIDA WEIMAR GONCALVES TORRES 2467,,,CENTRO,79800-022,DOURADOS,MS,1990-06-04 00:00:00,67.0,21088100.0,9999988838.0,A9988838,5003702.0
00.360.305,2060.0,71.0,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,2060.0,BOM JARDIM RJ,RUA MIGUEL DE CARVALHO NUM 159,,,CENTRO,28660-000,BOM JARDIM,RJ,1982-11-10 00:00:00,22.0,25662160.0,9999988836.0,A9988836,3300506.0
